run iter 0
run iter 2
run iter 4
run iter 6
run iter 8
Good model: 13	Bad model: 10	Draws:177
         121942046 function calls (120868563 primitive calls) in 121.265 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ctx_iv.py:324(_init_builtins)
       68    0.000    0.000    0.000    0.000 _compiler.py:465(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:393(DataFlowNode)
        1    0.000    0.000    0.000    0.000 expressiondomain.py:1(<module>)
       10    0.000    0.000    0.000    0.000 dataloader.py:98(_get_distributed_settings)
        1    0.000    0.000    0.000    0.000 complexfield.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:149(Backend)
        1    0.000    0.000    0.000    0.000 __init__.py:126(Termination)
      718    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       50    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
        2    0.000    0.000    0.000    0.000 dropout.py:1(<module>)
      510    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 typing.py:2265(get_type_hints)
        1    0.000    0.000    0.000    0.000 continuous_bernoulli.py:1(<module>)
        2    0.000    0.000    0.000    0.000 decoder.py:332(decode)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
        1    0.000    0.000    0.000    0.000 relaxed_bernoulli.py:1(<module>)
      743    0.000    0.000    0.000    0.000 utils.py:45(<genexpr>)
       16    0.000    0.000    0.000    0.000 __init__.py:1378(_fixupParents)
        1    0.000    0.000    0.000    0.000 pretty.py:30(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 kl.py:818(_add_kl_info)
        1    0.000    0.000    0.000    0.000 _creation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:86(Status)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:634(MemoryProfile)
        1    0.000    0.000    0.000    0.000 _crash_handler.py:1(<module>)
      366    0.000    0.000    0.000    0.000 typing.py:875(__eq__)
       93    0.000    0.000    0.000    0.000 iterables.py:2898(iterable)
        1    0.000    0.000    0.000    0.000 _linalg_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 jit_utils.py:22(GraphContext)
       32    0.000    0.000    0.000    0.000 _parser.py:265(getuntil)
      104    0.000    0.000    0.000    0.000 typing.py:901(_is_unpacked_typevartuple)
      822    0.000    0.000    0.000    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
       65    0.000    0.000    0.000    0.000 basic.py:126(__new__)
      208    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
        1    0.000    0.000    0.000    0.000 logic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
       95    0.000    0.000    0.000    0.000 dataclasses.py:1017(<listcomp>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       12    0.000    0.000    0.000    0.000 win32.py:115(<genexpr>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
       48    0.000    0.000    0.000    0.000 pretty_symbology.py:101(<lambda>)
       12    0.000    0.000    0.000    0.000 datetime.py:592(__new__)
      296    0.000    0.000    0.000    0.000 enum.py:69(_is_internal_class)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       22    0.000    0.000    0.000    0.000 facts.py:343(<listcomp>)
      115    0.000    0.000    0.000    0.000 _foreach_utils.py:27(<listcomp>)
       43    0.000    0.000    0.000    0.000 numbers.py:2238(__eq__)
        2    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       27    0.000    0.000    0.000    0.000 singleton.py:101(register)
       34    0.000    0.000    0.000    0.000 inspect.py:391(_has_code_flag)
       10    0.000    0.000    0.000    0.000 enum.py:1491(__or__)
       11    0.000    0.000    0.000    0.000 __init__.py:10(partialclass)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6527(__new__)
        1    0.000    0.000    0.000    0.000 reduction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mul.py:92(Mul)
      641    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
        1    0.000    0.000    0.000    0.000 dirichlet.py:1(<module>)
     1106    0.000    0.000    0.000    0.000 inspect.py:2740(default)
        1    0.000    0.000    0.000    0.000 profiler.py:47(_KinetoProfile)
       10    0.000    0.000    0.000    0.000 pathlib.py:484(_parse_args)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:593(CategoryElement)
        2    0.000    0.000    0.000    0.000 loss.py:1167(__init__)
        8    0.000    0.000    0.000    0.000 win32.py:108(_winapi_test)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
      628    0.000    0.000    0.000    0.000 _pytree.py:121(<listcomp>)
      107    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
      255    0.000    0.000    0.000    0.000 dispatcher.py:204(<genexpr>)
      109    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 _recursive.py:354(ConcreteTypeStore)
        2    0.000    0.000    0.000    0.000 networks.py:15(__init__)
        2    0.000    0.000    0.000    0.000 decoder.py:343(raw_decode)
        1    0.000    0.000    0.000    0.000 immutable_collections.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 matcher_utils.py:15(_init_logger)
        1    0.000    0.000    0.000    0.000 storage.py:341(TypedStorage)
        1    0.000    0.000    0.000    0.000 grad_scaler.py:45(GradScaler)
        1    0.000    0.000    0.000    0.000 normal.py:1(<module>)
     1336    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      331    0.000    0.000    0.000    0.000 _parser.py:166(__setitem__)
        1    0.000    0.000    0.000    0.000 find_file_dependencies.py:1(<module>)
      157    0.000    0.000    0.000    0.000 {built-in method torch._C.isSubtypeOf}
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _rules.py:382(_POERules)
        1    0.000    0.000    0.000    0.000 add.py:89(Add)
     1246    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 ansi.py:26(__init__)
       16    0.000    0.000    0.000    0.000 numbers.py:2248(__gt__)
        1    0.000    0.000    0.000    0.000 rationalfield.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weak.py:1(<module>)
        1    0.000    0.000    0.000    0.000 printer.py:1(<module>)
      126    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
        1    0.000    0.000    0.000    0.000 symbolic_shapes.py:181(SymNode)
       13    0.000    0.000    0.000    0.000 {built-in method torch._C._dispatch_library}
       34    0.000    0.000    0.000    0.000 libmpf.py:491(from_rational)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:37(Category)
        8    0.000    0.000    0.000    0.000 kind.py:43(__new__)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
     1178    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 extensions.py:1(<module>)
       85    0.000    0.000    0.000    0.000 utils.py:44(<dictcomp>)
      209    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
       12    0.000    0.000    0.000    0.000 decorator.py:309(deprecated_decorator)
        2    0.000    0.000    0.000    0.000 mpelements.py:47(__init__)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv.py:103(Conv1d)
        7    0.000    0.000    0.000    0.000 pathlib.py:765(__truediv__)
        1    0.000    0.000    0.000    0.000 fractionfield.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbol.py:206(Symbol)
        2    0.000    0.000    0.000    0.000 conv_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gaussiandomains.py:480(GaussianRationalField)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:191(SchemaMatcher)
        1    0.000    0.000    0.000    0.000 fake_utils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 symbolic_opset9.py:1652(_avg_pool)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1450(Board)
        6    0.000    0.000    0.000    0.000 numeric.py:2536(extend_all)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1571(_array_str_implementation)
        1    0.000    0.000    0.000    0.000 parameter.py:1(<module>)
      247    0.000    0.000    0.000    0.000 enum.py:224(__set_name__)
        7    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 pretty_symbology.py:109(<dictcomp>)
      227    0.000    0.000    0.000    0.000 inspect.py:283(ismodule)
        6    0.000    0.000    0.000    0.000 batchnorm.py:68(reset_running_stats)
        1    0.000    0.000    0.000    0.000 combinatorics.py:14(ShufflerIterDataPipe)
        1    0.000    0.000    0.000    0.000 _vmap_internals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv.py:1141(_LazyConvXdMixin)
        1    0.000    0.000    0.000    0.000 conv.py:156(Conv2d)
        1    0.000    0.000    0.000    0.000 rnn.py:135(_LSTMSingleLayer)
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:78(inner)
        1    0.000    0.000    0.000    0.000 von_mises.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sampler.py:210(BatchSampler)
        1    0.000    0.000    0.000    0.000 rootisolation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 optimizer.py:489(add_param_group)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:422(spec_from_loader)
        1    0.000    0.000    0.000    0.000 realfield.py:45(__init__)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 glob_group.py:1(<module>)
       24    0.000    0.000    0.000    0.000 __init__.py:386(__getattr__)
        7    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
       12    0.000    0.000    0.000    0.000 init.py:356(_calculate_correct_fan)
       28    0.000    0.000    0.000    0.000 inspect.py:2063(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
      115    0.000    0.000    0.000    0.000 optimizer.py:46(_stack_if_compiling)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
     1008    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
      208    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
      641    0.000    0.000    0.000    0.000 dataclasses.py:1101(<genexpr>)
       90    0.000    0.000    0.000    0.000 _pytree.py:47(_register_pytree_node)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 repr.py:1(<module>)
       33    0.000    0.000    0.000    0.000 symbol.py:254(_sanitize)
       51    0.000    0.000    0.000    0.000 nvfuser_prims.py:144(_assert_nvfuser_op_exists)
       95    0.000    0.000    0.000    0.000 dataclasses.py:1043(<listcomp>)
        1    0.000    0.000    0.000    0.000 transformer.py:17(Transformer)
       93    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        1    0.000    0.000    0.000    0.000 ctx_fp.py:12(FPContext)
        1    0.000    0.000    0.000    0.000 expressiondomain.py:14(ExpressionDomain)
      211    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
       27    0.000    0.000    0.000    0.000 pretty_symbology.py:122(<genexpr>)
      115    0.000    0.000    0.000    0.000 _reduction.py:7(get_enum)
      115    0.000    0.000    0.000    0.000 __init__.py:98(_tensor_or_tensors_to_tuple)
      115    0.000    0.000    0.000    0.000 {method 'numel' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.000    0.000 tree.py:1(<module>)
       10    0.000    0.000    0.000    0.000 symbolic_opset11.py:87(_apply)
        1    0.000    0.000    0.000    0.000 numbers.py:856(Float)
      208    0.000    0.000    0.000    0.000 ctx_iv.py:369(_wrap_specfun)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
      210    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
        2    0.000    0.000    0.000    0.000 loss.py:29(__init__)
        1    0.000    0.000    0.000    0.000 routeddecoder.py:17(RoutedDecoderIterDataPipe)
        1    0.000    0.000    0.000    0.000 interpreter.py:370(Transformer)
        1    0.000    0.000    0.000    0.000 fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv_add.py:1(<module>)
        5    0.000    0.000    0.000    0.000 numbers.py:1867(__eq__)
        6    0.000    0.000    0.000    0.000 random.py:128(seed)
       58    0.000    0.000    0.000    0.000 _utils.py:779(classproperty)
        1    0.000    0.000    0.000    0.000 find_file_dependencies.py:7(_ExtractModuleReferences)
        1    0.000    0.000    0.000    0.000 orderings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fancysets.py:1384(CartesianComplexRegion)
       56    0.000    0.000    0.000    0.000 typing.py:1943(_caller)
    18/17    0.000    0.000    0.000    0.000 typing.py:1494(__repr__)
      108    0.000    0.000    0.000    0.000 traceback.py:389(extended_frame_gen)
        1    0.000    0.000    0.000    0.000 events.py:203(AbstractEventLoop)
        1    0.000    0.000    0.000    0.000 dlpack.py:10(DLDeviceType)
        1    0.000    0.000    0.000    0.000 ndim_array.py:86(NDimArray)
        1    0.000    0.000    0.000    0.000 case.py:344(TestCase)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
        6    0.000    0.000    0.000    0.000 symbolic_opset9.py:1539(_max_pool)
        1    0.000    0.000    0.000    0.000 continuous_bernoulli.py:12(ContinuousBernoulli)
        1    0.000    0.000    0.000    0.000 rational.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zetazeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:1480(Rational)
        1    0.000    0.000    0.000    0.000 package_importer.py:48(PackageImporter)
        1    0.000    0.000    0.000    0.000 gaussiandomains.py:326(GaussianIntegerRing)
        4    0.000    0.000    0.000    0.000 _script.py:265(__init__)
       24    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 complexfield.py:44(__init__)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mpelements.py:1(<module>)
       11    0.000    0.000    0.000    0.000 <frozen ntpath>:208(split)
        6    0.000    0.000    0.000    0.000 init.py:195(ones_)
        1    0.000    0.000    0.000    0.000 symbolic_opset14.py:1(<module>)
        1    0.000    0.000    0.000    0.000 upsampling.py:11(Upsample)
        1    0.000    0.000    0.000    0.000 domainmatrix.py:53(DomainMatrix)
        6    0.000    0.000    0.000    0.000 ctx_iv.py:413(convert)
       10    0.000    0.000    0.000    0.000 {built-in method torch.set_vital}
        1    0.000    0.000    0.000    0.000 basic.py:36(Basic)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 wishart.py:30(Wishart)
       48    0.000    0.000    0.000    0.000 typing.py:284(_unpack_args)
      544    0.000    0.000    0.000    0.000 registration.py:81(in_base)
        1    0.000    0.000    0.000    0.000 swa_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(numeric_type_aliases)
        1    0.000    0.000    0.000    0.000 bernoulli.py:12(Bernoulli)
       26    0.000    0.000    0.000    0.000 pretty_symbology.py:119(<lambda>)
      104    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
      200    0.000    0.000    0.000    0.000 _ops.py:437(__hash__)
        2    0.000    0.000    0.000    0.000 pooling.py:22(__init__)
        1    0.000    0.000    0.000    0.000 conv.py:182(ConvTranspose1d)
        1    0.000    0.000    0.000    0.000 summations.py:40(Sum)
      868    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 optimizer.py:1(<module>)
     1395    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 _freeze.py:1(<module>)
        1    0.000    0.000    0.000    0.000 str.py:19(StrPrinter)
        1    0.000    0.000    0.000    0.000 facts.py:300(rules_alpha)
        6    0.000    0.000    0.000    0.000 gaussiandomains.py:21(__new__)
       39    0.000    0.000    0.000    0.000 typing.py:1516(__mro_entries__)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 systems.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _guards.py:26(GuardSource)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pretty_symbology.py:121(<dictcomp>)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 splitter_base.py:256(_SplitterBase)
        1    0.000    0.000    0.000    0.000 libelefun.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bdb.py:1(<module>)
      347    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       61    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        6    0.000    0.000    0.000    0.000 symbolic_opset10.py:129(_max_pool)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x0000020FDA404F40}
        1    0.000    0.000    0.000    0.000 codeprinter.py:47(CodePrinter)
        6    0.000    0.000    0.000    0.000 init.py:57(_no_grad_fill_)
       68    0.000    0.000    0.000    0.000 inspect.py:1443(repl)
        3    0.000    0.000    0.000    0.000 {built-in method nt.scandir}
      333    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:19(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 containers.py:334(OrderedSet)
        1    0.000    0.000    0.000    0.000 maple.py:1(<module>)
        1    0.000    0.000    0.000    0.000 libintmath.py:126(<listcomp>)
        1    0.000    0.000    0.000    0.000 polyoptions.py:184(_init_dependencies_order)
       36    0.000    0.000    0.000    0.000 {built-in method torch._has_compatible_shallow_copy_type}
       10    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
        1    0.000    0.000    0.000    0.000 numbers.py:419(bernoulli)
        1    0.000    0.000    0.000    0.000 __init__.py:414(StreamContext)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:29(_nonzero_schemas)
        1    0.000    0.000    0.000    0.000 importer.py:28(Importer)
       84    0.000    0.000    0.000    0.000 inspect.py:1945(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 repmatrix.py:317(MutableRepMatrix)
        1    0.000    0.000    0.000    0.000 adam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:909(home)
        4    0.000    0.000    0.000    0.000 _pyio.py:1500(__init__)
        1    0.000    0.000    0.000    0.000 rnn.py:18(LSTMCell)
        1    0.000    0.000    0.000    0.000 cnf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctx_mp_python.py:39(_mpf)
        1    0.000    0.000    0.000    0.000 common.py:2600(MatrixArithmetic)
      681    0.000    0.000    0.000    0.000 conflict.py:63(<lambda>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
       93    0.000    0.000    0.000    0.000 _script.py:897(<lambda>)
        1    0.000    0.000    0.000    0.000 _fuser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv.py:672(ConvTranspose1d)
        6    0.000    0.000    0.000    0.000 {built-in method torch.ones}
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
       10    0.000    0.000    0.000    0.000 sampler.py:95(__init__)
       34    0.000    0.000    0.000    0.000 enum.py:346(__init__)
        1    0.000    0.000    0.000    0.000 single.py:44(SingleODEProblem)
        1    0.000    0.000    0.000    0.000 threading.py:637(Barrier)
       10    0.000    0.000    0.000    0.000 _torch_docs.py:24(<dictcomp>)
        1    0.000    0.000    0.000    0.000 cse_main.py:1(<module>)
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        6    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 normal.py:12(Normal)
        1    0.000    0.000    0.000    0.000 lambdify.py:1(<module>)
        1    0.000    0.000    0.000    0.000 densearith.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sampler.py:18(Sampler)
        1    0.000    0.000    0.000    0.000 polyconfig.py:1(<module>)
       26    0.000    0.000    0.000    0.000 pretty_symbology.py:118(<lambda>)
        3    0.000    0.000    0.000    0.000 <frozen os>:682(__setitem__)
       36    0.000    0.000    0.000    0.000 typing.py:2549(overload)
        1    0.000    0.000    0.000    0.000 {built-in method nt.unlink}
        6    0.000    0.000    0.000    0.000 {built-in method torch.zeros}
        1    0.000    0.000    0.000    0.000 fractionfield.py:9(FractionField)
        1    0.000    0.000    0.000    0.000 pooling.py:257(MaxUnpool1d)
        1    0.000    0.000    0.000    0.000 container.py:552(ParameterList)
        1    0.000    0.000    0.000    0.000 accumulationbounds.py:14(AccumulationBounds)
        1    0.000    0.000    0.000    0.000 _infra.py:13(Level)
        2    0.000    0.000    0.000    0.000 bn_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _comparison.py:484(NumberPair)
        1    0.000    0.000    0.000    0.000 conv.py:214(Conv3d)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:752(_SelectorTransport)
       10    0.000    0.000    0.000    0.000 single_chess.py:58(<listcomp>)
        1    0.000    0.000    0.000    0.000 _state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1280(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 trigonometry.py:1(<module>)
        9    0.000    0.000    0.000    0.000 subprocess.py:218(Close)
        1    0.000    0.000    0.000    0.000 exponential.py:1124(LambertW)
       95    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 fold.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 weight_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 singleton.py:1(<module>)
        7    0.000    0.000    0.000    0.000 <frozen ntpath>:249(dirname)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        3    0.000    0.000    0.000    0.000 assume.py:176(__new__)
        2    0.000    0.000    0.000    0.000 expressiondomain.py:25(__init__)
        1    0.000    0.000    0.000    0.000 _guards.py:318(TracingContext)
        1    0.000    0.000    0.000    0.000 negative_binomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 functional_modules.py:1(<module>)
       17    0.000    0.000    0.000    0.000 __init__.py:1447(__init__)
        1    0.000    0.000    0.000    0.000 _ir_utils.py:1(<module>)
       48    0.000    0.000    0.000    0.000 pretty_symbology.py:102(<lambda>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:440(_construct_lookups)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filelister.py:13(FileListerIterDataPipe)
        1    0.000    0.000    0.000    0.000 adamw.py:1(<module>)
        2    0.000    0.000    0.000    0.000 multinomial.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ctx_iv.py:43(__new__)
        1    0.000    0.000    0.000    0.000 binomial.py:1(<module>)
       43    0.000    0.000    0.000    0.000 symbolic_shapes.py:817(_make_user_magic)
        1    0.000    0.000    0.000    0.000 rprop.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:504(_from_parts)
    36/32    0.000    0.000    0.000    0.000 typing.py:224(_type_repr)
       34    0.000    0.000    0.000    0.000 libmpf.py:950(mpf_div)
        3    0.000    0.000    0.000    0.000 typing.py:337(_tp_cache)
      406    0.000    0.000    0.000    0.000 glob.py:229(_ishidden)
        1    0.000    0.000    0.000    0.000 rnn.py:32(RNNBase)
        1    0.000    0.000    0.000    0.000 adamax.py:1(<module>)
       62    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 activation.py:889(MultiheadAttention)
        1    0.000    0.000    0.000    0.000 categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pdb.py:207(Pdb)
       80    0.000    0.000    0.000    0.000 _sources.py:51(remove_prefix)
        1    0.000    0.000    0.000    0.000 subprocess.py:1313(_get_handles)
       12    0.000    0.000    0.000    0.000 matexpr.py:22(deco)
        1    0.000    0.000    0.000    0.000 tempfile.py:156(_candidate_tempdir_list)
      673    0.000    0.000    0.000    0.000 _beartype.py:34(_no_op_decorator)
      104    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1122(ELEMENTWISE_TYPE_PROMOTION_KIND)
        1    0.000    0.000    0.000    0.000 distribution.py:10(Distribution)
      693    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 mathematica.py:1(<module>)
      156    0.000    0.000    0.000    0.000 inspect.py:943(<genexpr>)
        3    0.000    0.000    0.000    0.000 enum.py:1376(_missing_)
        2    0.000    0.000    0.000    0.000 __config__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:169(FakeTensorConverter)
       25    0.000    0.000    0.000    0.000 pretty_symbology.py:110(<genexpr>)
        2    0.000    0.000    0.000    0.000 linear_fused.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adagrad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extrapolation.py:1(<module>)
       37    0.000    0.000    0.000    0.000 facts.py:433(<setcomp>)
        1    0.000    0.000    0.000    0.000 operator_support.py:37(OperatorSupport)
      145    0.000    0.000    0.000    0.000 typing.py:447(__repr__)
        1    0.000    0.000    0.000    0.000 _dataclass_impls.py:1(<module>)
       24    0.000    0.000    0.000    0.000 __init__.py:393(__getitem__)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        1    0.000    0.000    0.000    0.000 function.py:2077(Subs)
        6    0.000    0.000    0.000    0.000 {built-in method _winapi.CloseHandle}
       95    0.000    0.000    0.000    0.000 dataclasses.py:1046(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 pathlib.py:857(Path)
       14    0.000    0.000    0.000    0.000 _infra.py:65(from_sarif)
       12    0.000    0.000    0.000    0.000 polytools.py:67(_polifyit)
        1    0.000    0.000    0.000    0.000 fake_utils.py:48(CrossRefFakeMode)
        1    0.000    0.000    0.000    0.000 package_exporter.py:74(PackagingErrorReason)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parametrizations.py:33(_OrthMaps)
        1    0.000    0.000    0.000    0.000 monomials.py:1(<module>)
