   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      240    0.000    0.000    0.000    0.000 engine.py:542(is_mate)
        1    0.000    0.000    0.000    0.000 _fuser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv_add.py:1(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:6044(__init__)
      544    0.000    0.000    0.000    0.000 registration.py:81(in_base)
      350    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 smtlib.py:20(SMTLibPrinter)
        1    0.000    0.000    0.000    0.000 adamw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake_utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weak.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1568(__init__)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 glob_group.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
        1    0.000    0.000    0.000    0.000 pretty_symbology.py:109(<dictcomp>)
       93    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
      211    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(round_)
        1    0.000    0.000    0.000    0.000 basic.py:60(Basic)
      521    0.000    0.000    0.000    0.000 __init__.py:3156(is_en_passant)
        2    0.000    0.000    0.000    0.000 core.py:2966(__array_finalize__)
        7    0.000    0.000    0.000    0.000 random.py:128(seed)
       16    0.000    0.000    0.000    0.000 arraypad.py:86(_pad_simple)
        1    0.000    0.000    0.000    0.000 combinatorics.py:14(ShufflerIterDataPipe)
      210    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
      213    0.000    0.000    0.000    0.000 ctx_iv.py:369(_wrap_specfun)
        1    0.000    0.000    0.000    0.000 contextlib.py:78(inner)
        1    0.000    0.000    0.000    0.000 _vmap_internals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:62(_spbase)
       86    0.000    0.000    0.000    0.000 utils.py:44(<dictcomp>)
        1    0.000    0.000    0.000    0.000 libelefun.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transformer.py:17(Transformer)
        1    0.000    0.000    0.000    0.000 _dataclass_impls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 engine.py:422(Info)
      104    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        1    0.000    0.000    0.000    0.000 assumptions.py:220(_load_pre_generated_assumption_rules)
      409    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 frontend.py:682(ExprBuilder)
        1    0.000    0.000    0.000    0.000 _adapters.py:42(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:1(<module>)
       36    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       80    0.000    0.000    0.000    0.000 ipaddress.py:1209(_parse_octet)
        1    0.000    0.000    0.000    0.000 interpreter.py:370(Transformer)
        1    0.000    0.000    0.000    0.000 codeprinter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1335(_get_handles)
        1    0.000    0.000    0.000    0.000 routeddecoder.py:17(RoutedDecoderIterDataPipe)
        1    0.000    0.000    0.000    0.000 math2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _dok.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _param_validation.py:174(decorator)
        1    0.000    0.000    0.000    0.000 lll.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method nt._add_dll_directory}
       20    0.000    0.000    0.000    0.000 __init__.py:1973(is_insufficient_material)
        1    0.000    0.000    0.000    0.000 optimization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gaussiandomains.py:480(GaussianRationalField)
        1    0.000    0.000    0.000    0.000 _cubic.py:1(<module>)
       21    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
       48    0.000    0.000    0.000    0.000 __init__.py:3193(is_castling)
        5    0.000    0.000    0.000    0.000 numbers.py:1872(__eq__)
        1    0.000    0.000    0.000    0.000 _metadata_requests.py:1103(__init_subclass__)
      105    0.000    0.000    0.000    0.000 _docscrape.py:16(strip_blank_lines)
       58    0.000    0.000    0.000    0.000 _utils.py:779(classproperty)
      108    0.000    0.000    0.000    0.000 traceback.py:389(extended_frame_gen)
        1    0.000    0.000    0.000    0.000 __init__.py:640(<listcomp>)
        1    0.000    0.000    0.000    0.000 splitter_base.py:256(_SplitterBase)
        1    0.000    0.000    0.000    0.000 facts.py:474(_from_python)
        1    0.000    0.000    0.000    0.000 _data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:75(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:1595(cpu_times)
       63    0.000    0.000    0.000    0.000 typing.py:1947(_caller)
        1    0.000    0.000    0.000    0.000 upsampling.py:11(Upsample)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
       25    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        1    0.000    0.000    0.000    0.000 symbolic_opset7.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orderings.py:1(<module>)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:634(__init__)
       50    0.000    0.000    0.000    0.000 typing.py:2561(overload)
        1    0.000    0.000    0.000    0.000 abc.py:56(Traversable)
        4    0.000    0.000    0.000    0.000 version.py:65(parse)
      123    0.000    0.000    0.000    0.000 dataclasses.py:1052(<listcomp>)
        1    0.000    0.000    0.000    0.000 dlpack.py:10(DLDeviceType)
        2    0.000    0.000    0.000    0.000 calculus.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zetazeros.py:1(<module>)
      123    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 conv.py:1141(_LazyConvXdMixin)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
       43    0.000    0.000    0.000    0.000 typing.py:1522(__mro_entries__)
        1    0.000    0.000    0.000    0.000 expr.py:230(__pow__)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
       48    0.000    0.000    0.000    0.000 typing.py:287(_unpack_args)
        1    0.000    0.000    0.000    0.000 libintmath.py:126(<listcomp>)
        1    0.000    0.000    0.000    0.000 optimizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mpelements.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _docscrape.py:477(_str_see_also)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 systems.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pool.py:173(Pool)
        7    0.000    0.000    0.000    0.000 typing.py:2035(__init_subclass__)
        4    0.000    0.000    0.000    0.000 ctx_iv.py:43(__new__)
        2    0.000    0.000    0.000    0.000 bn_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 summations.py:40(Sum)
        1    0.000    0.000    0.000    0.000 decorators.py:224(_func)
        1    0.000    0.000    0.000    0.000 _state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 domainmatrix.py:53(DomainMatrix)
        8    0.000    0.000    0.000    0.000 kind.py:43(__new__)
        1    0.000    0.000    0.000    0.000 package_importer.py:48(PackageImporter)
        1    0.000    0.000    0.000    0.000 symbolic_opset15.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 _digraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linear.py:9(Linear)
        1    0.000    0.000    0.000    0.000 sdm.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _pep440.py:292(__init__)
        1    0.000    0.000    0.000    0.000 _coo.py:1(<module>)
       20    0.000    0.000    0.000    0.000 __init__.py:2121(is_repetition)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
       27    0.000    0.000    0.000    0.000 pretty_symbology.py:122(<genexpr>)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
      200    0.000    0.000    0.000    0.000 _ops.py:437(__hash__)
        1    0.000    0.000    0.000    0.000 core.py:3115(view)
        1    0.000    0.000    0.000    0.000 _guards.py:26(GuardSource)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:143(__call__)
      324    0.000    0.000    0.000    0.000 _internal.py:880(<genexpr>)
      407    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
        1    0.000    0.000    0.000    0.000 importer.py:28(Importer)
      435    0.000    0.000    0.000    0.000 glob.py:229(_ishidden)
        2    0.000    0.000    0.000    0.000 hypergeometric.py:1(<module>)
    18/17    0.000    0.000    0.000    0.000 typing.py:1500(__repr__)
        1    0.000    0.000    0.000    0.000 sampler.py:210(BatchSampler)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(linspace)
        1    0.000    0.000    0.000    0.000 conv.py:156(Conv2d)
        1    0.000    0.000    0.000    0.000 _csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rational.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relaxed_bernoulli.py:1(<module>)
       64    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      156    0.000    0.000    0.000    0.000 inspect.py:943(<genexpr>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 geometric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parametrize.py:69(ParametrizationList)
        1    0.000    0.000    0.000    0.000 polyoptions.py:182(_init_dependencies_order)
        1    0.000    0.000    0.000    0.000 complexfield.py:44(__init__)
        4    0.000    0.000    0.000    0.000 version.py:292(__init__)
      120    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
    54/46    0.000    0.000    0.000    0.000 fake_tensor.py:94(<genexpr>)
        1    0.000    0.000    0.000    0.000 exponential.py:1111(LambertW)
       40    0.000    0.000    0.000    0.000 __init__.py:877(_remove_piece_at)
       73    0.000    0.000    0.000    0.000 inspect.py:1443(repl)
        1    0.000    0.000    0.000    0.000 quaternion.py:57(Quaternion)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _script.py:265(__init__)
       42    0.000    0.000    0.000    0.000 enum.py:357(__init__)
      689    0.000    0.000    0.000    0.000 conflict.py:63(<lambda>)
        1    0.000    0.000    0.000    0.000 expressiondomain.py:14(ExpressionDomain)
        1    0.000    0.000    0.000    0.000 fancysets.py:1384(CartesianComplexRegion)
      200    0.000    0.000    0.000    0.000 _docscrape.py:390(<genexpr>)
      126    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1220(__init__)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:29(_nonzero_schemas)
      123    0.000    0.000    0.000    0.000 dataclasses.py:1046(<listcomp>)
        6    0.000    0.000    0.000    0.000 symbolic_opset10.py:262(_interpolate)
       74    0.000    0.000    0.000    0.000 typing.py:1688(<genexpr>)
        1    0.000    0.000    0.000    0.000 _property_bag.py:10(PropertyBag)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:1(<module>)
        4    0.000    0.000    0.000    0.000 <frozen os>:682(__setitem__)
        1    0.000    0.000    0.000    0.000 _comparison.py:484(NumberPair)
      251    0.000    0.000    0.000    0.000 enum.py:228(__set_name__)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:414(StreamContext)
       93    0.000    0.000    0.000    0.000 _script.py:897(<lambda>)
        1    0.000    0.000    0.000    0.000 conv.py:214(Conv3d)
        1    0.000    0.000    0.000    0.000 accumulationbounds.py:14(AccumulationBounds)
       20    0.000    0.000    0.000    0.000 _array_api.py:247(asarray)
      829    0.000    0.000    0.000    0.000 inspect.py:2747(annotation)
      143    0.000    0.000    0.000    0.000 _util.py:164(check_random_state)
        1    0.000    0.000    0.000    0.000 decorators.py:99(binary_op_wrapper)
        1    0.000    0.000    0.000    0.000 adam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 logic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 maple.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _orthogonal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multiprocessing_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 assumptions_generated.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:552(ParameterList)
        1    0.000    0.000    0.000    0.000 _script.py:413(RecursiveScriptClass)
        1    0.000    0.000    0.000    0.000 cse_main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cnf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6545(__array_finalize__)
       43    0.000    0.000    0.000    0.000 ctx_mp_python.py:979(_wrap_libmp_function)
        1    0.000    0.000    0.000    0.000 polyclasses.py:146(DMP)
      868    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        6    0.000    0.000    0.000    0.000 symbolic_opset9.py:1539(_max_pool)
        1    0.000    0.000    0.000    0.000 version.py:288(Version)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:421(bernoulli)
        1    0.000    0.000    0.000    0.000 trigonometric.py:912(tan)
        1    0.000    0.000    0.000    0.000 expr.py:225(_pow)
        9    0.000    0.000    0.000    0.000 decorator.py:308(deprecated_decorator)
       26    0.000    0.000    0.000    0.000 pretty_symbology.py:119(<lambda>)
        1    0.000    0.000    0.000    0.000 radam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rnn.py:18(LSTMCell)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constraints.py:1(<module>)
       42    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      104    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
        1    0.000    0.000    0.000    0.000 mathematica.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _guards.py:318(TracingContext)
        1    0.000    0.000    0.000    0.000 sampler.py:18(Sampler)
        1    0.000    0.000    0.000    0.000 _dia.py:1(<module>)
       60    0.000    0.000    0.000    0.000 _array_api.py:227(__getattr__)
        1    0.000    0.000    0.000    0.000 rnn.py:32(RNNBase)
        1    0.000    0.000    0.000    0.000 adamax.py:1(<module>)
       21    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        1    0.000    0.000    0.000    0.000 _infra.py:13(Level)
        6    0.000    0.000    0.000    0.000 symbolic_opset10.py:129(_max_pool)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trigonometric_special.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:907(SpLuInv)
        1    0.000    0.000    0.000    0.000 _run.py:30(Run)
      123    0.000    0.000    0.000    0.000 dataclasses.py:397(<genexpr>)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wishart.py:30(Wishart)
        1    0.000    0.000    0.000    0.000 negative_binomial.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method nt.chdir}
        1    0.000    0.000    0.000    0.000 continuous_bernoulli.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _rules.py:92(_OperatorSupportedInNewerOpsetVersion)
        1    0.000    0.000    0.000    0.000 trigonometry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:23(linspace)
        1    0.000    0.000    0.000    0.000 fold.py:1(<module>)
       62    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
        1    0.000    0.000    0.000    0.000 cloudpickle_fast.py:1(<module>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1597(_make_netmask)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:3754(round_)
        1    0.000    0.000    0.000    0.000 latex.py:141(LatexPrinter)
        1    0.000    0.000    0.000    0.000 numbers.py:556(Number)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x0000020FA6252DE0}
       26    0.000    0.000    0.000    0.000 {built-in method torch._C.call_stack}
        1    0.000    0.000    0.000    0.000 distribution.py:10(Distribution)
       58    0.000    0.000    0.000    0.000 _docscrape.py:29(__init__)
        4    0.000    0.000    0.000    0.000 polynomial.py:1226(__init__)
        7    0.000    0.000    0.000    0.000 typing_extensions.py:747(__init_subclass__)
        2    0.000    0.000    0.000    0.000 multinomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pretty_symbology.py:121(<dictcomp>)
        1    0.000    0.000    0.000    0.000 polyconfig.py:1(<module>)
       21    0.000    0.000    0.000    0.000 events.py:31(__init__)
       80    0.000    0.000    0.000    0.000 _sources.py:51(remove_prefix)
        1    0.000    0.000    0.000    0.000 conv.py:182(ConvTranspose1d)
        1    0.000    0.000    0.000    0.000 pathlib.py:909(home)
        1    0.000    0.000    0.000    0.000 functional_modules.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _metadata_requests.py:1179(_get_default_requests)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:219(is_python_build)
       41    0.000    0.000    0.000    0.000 decorators.py:72(call_highest_priority)
        1    0.000    0.000    0.000    0.000 binomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pooling.py:257(MaxUnpool1d)
        1    0.000    0.000    0.000    0.000 gaussiandomains.py:326(GaussianIntegerRing)
      123    0.000    0.000    0.000    0.000 dataclasses.py:346(__init__)
        1    0.000    0.000    0.000    0.000 common.py:2531(MatrixArithmetic)
        1    0.000    0.000    0.000    0.000 rules.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:856(Float)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        9    0.000    0.000    0.000    0.000 pythonmpq.py:93(_new_check)
        2    0.000    0.000    0.000    0.000 mpelements.py:94(_make_tol)
       14    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        1    0.000    0.000    0.000    0.000 conv.py:672(ConvTranspose1d)
       48    0.000    0.000    0.000    0.000 pretty_symbology.py:102(<lambda>)
        1    0.000    0.000    0.000    0.000 rnn.py:334(LSTM)
     1125    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        4    0.000    0.000    0.000    0.000 <frozen os>:716(setdefault)
        1    0.000    0.000    0.000    0.000 numbers.py:3452(NegativeInfinity)
      146    0.000    0.000    0.000    0.000 typing.py:455(__repr__)
        3    0.000    0.000    0.000    0.000 enum.py:1374(_missing_)
        1    0.000    0.000    0.000    0.000 zipfile.py:806(ZipExtFile)
       34    0.000    0.000    0.000    0.000 libmpf.py:950(mpf_div)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:103(FullHessianUpdateStrategy)
        1    0.000    0.000    0.000    0.000 _polyint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:163(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multivariate_normal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 singleton.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:3262(Infinity)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 module.py:53(_WrappedHook)
        7    0.000    0.000    0.000    0.000 {function Random.seed at 0x0000020FA03C8900}
        1    0.000    0.000    0.000    0.000 operator_support.py:37(OperatorSupport)
        1    0.000    0.000    0.000    0.000 package_exporter.py:74(PackagingErrorReason)
      237    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        4    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
        1    0.000    0.000    0.000    0.000 polyquinticconst.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:1(<module>)
        4    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        1    0.000    0.000    0.000    0.000 pathlib.py:455(PurePath)
        1    0.000    0.000    0.000    0.000 activation.py:889(MultiheadAttention)
       43    0.000    0.000    0.000    0.000 symbolic_shapes.py:817(_make_user_magic)
        1    0.000    0.000    0.000    0.000 plane.py:27(<listcomp>)
       14    0.000    0.000    0.000    0.000 _infra.py:65(from_sarif)
       20    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
       20    0.000    0.000    0.000    0.000 _config.py:24(_get_threadlocal_config)
       17    0.000    0.000    0.000    0.000 __init__.py:1447(__init__)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1122(ELEMENTWISE_TYPE_PROMOTION_KIND)
        6    0.000    0.000    0.000    0.000 __init__.py:266(_assert_pid_not_reused)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        2    0.000    0.000    0.000    0.000 init.py:1(<module>)
       11    0.000    0.000    0.000    0.000 _tensor.py:31(_handle_torch_function_and_wrap_type_error_to_not_implemented)
        1    0.000    0.000    0.000    0.000 symbolic_opset17.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp.py:1(<module>)
    37/33    0.000    0.000    0.000    0.000 typing.py:224(_type_repr)
      141    0.000    0.000    0.000    0.000 inspect.py:300(ismethod)
        1    0.000    0.000    0.000    0.000 engine.py:1242(CommandState)
        1    0.000    0.000    0.000    0.000 asgd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 qs.py:1(<module>)
      701    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        3    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 sgd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rationalfield.py:1(<module>)
       25    0.000    0.000    0.000    0.000 pretty_symbology.py:110(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:4588(_register_classes)
        1    0.000    0.000    0.000    0.000 fu.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _sources.py:72(<listcomp>)
       26    0.000    0.000    0.000    0.000 pretty_symbology.py:118(<lambda>)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:169(FakeTensorConverter)
        1    0.000    0.000    0.000    0.000 powsimp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:270(ComposeTransform)
        1    0.000    0.000    0.000    0.000 _result.py:28(Result)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(around)
        1    0.000    0.000    0.000    0.000 hashing.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _sources.py:75(<listcomp>)
        2    0.000    0.000    0.000    0.000 linear_fused.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing.py:2374(<dictcomp>)
        1    0.000    0.000    0.000    0.000 datetime.py:1669(datetime)
        1    0.000    0.000    0.000    0.000 independent.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
       11    0.000    0.000    0.000    0.000 __init__.py:119(inplace_wrapper)
        1    0.000    0.000    0.000    0.000 _exporter_states.py:43(RuntimeTypeCheckState)
       20    0.000    0.000    0.000    0.000 __init__.py:2170(_board_state)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 lbfgs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 engine.py:2825(close)
        1    0.000    0.000    0.000    0.000 facts.py:411(__init__)
       48    0.000    0.000    0.000    0.000 lapack.py:861(backtickrepl)
        1    0.000    0.000    0.000    0.000 _digraph.py:5(DiGraph)
        1    0.000    0.000    0.000    0.000 pooling.py:331(MaxUnpool2d)
        1    0.000    0.000    0.000    0.000 weight_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fishersnedecor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:47(Action)
        1    0.000    0.000    0.000    0.000 plot.py:961(Parametric3DLineSeries)
        1    0.000    0.000    0.000    0.000 mixture_same_family.py:1(<module>)
        1    0.000    0.000    0.000    0.000 monomials.py:1(<module>)
        2    0.000    0.000    0.000    0.000 libmpf.py:884(python_mpf_mul)
        1    0.000    0.000    0.000    0.000 parametrizations.py:33(_OrthMaps)
        1    0.000    0.000    0.000    0.000 extrapolation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 proxy.py:321(Proxy)
       12    0.000    0.000    0.000    0.000 matexpr.py:22(deco)
       21    0.000    0.000    0.000    0.000 random.py:235(_randbelow_with_getrandbits)
        1    0.000    0.000    0.000    0.000 datapipe.py:42(IterDataPipe)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _array_api.py:70(_is_numpy_namespace)
        1    0.000    0.000    0.000    0.000 subprocess.py:1282(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 nadam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rmsprop.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _pep440.py:117(parse)
      155    0.000    0.000    0.000    0.000 _docscrape.py:156(__setitem__)
        1    0.000    0.000    0.000    0.000 resource_sharer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 combining.py:56(ZipperMapDataPipe)
       40    0.000    0.000    0.000    0.000 inspect.py:2077(_signature_is_functionlike)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        1    0.000    0.000    0.000    0.000 pooling.py:418(MaxUnpool3d)
        1    0.000    0.000    0.000    0.000 __init__.py:343(<listcomp>)
       26    0.000    0.000    0.000    0.000 _docscrape.py:287(parse_item_name)
        5    0.000    0.000    0.000    0.000 symbolic_shapes.py:858(_lru_cache)
        1    0.000    0.000    0.000    0.000 kumaraswamy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake_utils.py:48(CrossRefFakeMode)
        1    0.000    0.000    0.000    0.000 pooling.py:735(FractionalMaxPool2d)
       13    0.000    0.000    0.000    0.000 sympy_parser.py:1233(<genexpr>)
        1    0.000    0.000    0.000    0.000 cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rprop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filelister.py:13(FileListerIterDataPipe)
       11    0.000    0.000    0.000    0.000 decorator.py:127(update)
       20    0.000    0.000    0.000    0.000 __init__.py:915(_set_piece_at)
        1    0.000    0.000    0.000    0.000 adagrad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 package_exporter.py:53(_ModuleProviderAction)
